Area;Regione;prov;Cap;2011_1;2011_2;2011_3;2011_4;2012_1;2012_2;2012_3;2012_4;2013_1;2013_2;2013_3;2013_4;2014_1;2014_2;2014_3;2014_4;2015_1;2015_2;2015_3;2015_4;2016_1;2016_2;2016_3;2016_4;2017_1;2017_2;2017_3;2017_4;2018_1;2018_2;2018_3;2018_4;2019_1;2019_2;2019_3;2019_4;2020_1;2020_2;2020_3;2020_4;2021_1;2021_2;2021_3;2021_4;2022_1;2022_2;2022_3;2022_4;2023_1;2023_2;2023_3;2023_4;2024_1;2024_2;2024_3;2024_4
Isole;Sardegna;SS;NonCap;427,29;484,52;527,73;582,49;294,83;382,58;318,47;383,59;367,92;346,48;288,92;291,81;246,14;292,83;327,77;320,57;226,17;214,64;265,95;345,58;326,24;415,65;390,36;448,09;308,27;336,69;366,96;504,96;328,69;386,98;350,7;487,97;449,28;410,04;389,8;466,65;285,51;259,64;418,01;554,92;384,74;570,4;519,13;524,35;521,16;627,89;582,11;609,67;493,75;583,08;532,07;667,54;506,75;567,38;485,61;621,25
Isole;Sicilia;AG;cap;8,75;5,02;8;13,25;9;4,67;12,5;7,67;7;8;20;6,06;7;9;12,5;5;4,51;3,5;7,08;8,5;4,5;11,63;11,75;7,95;4,25;6,67;11,22;14,17;11;6;9,17;14,5;5,17;10,7;8;2;7;5;10,67;30,75;19,05;12,21;14,5;12;17,78;18,05;12,5;14,25;11,25;14,84;14,8;8;12;13,85;13,94;23,12
Isole;Sicilia;AG;NonCap;66,14;79,56;80;103,82;67,36;59,81;67,28;66,93;41,92;54,08;41,21;57,93;68,99;63,44;59,53;64,46;43,1;63,96;50,28;68,26;52,58;60,78;62,43;68,89;62;62,88;53,21;94,31;51,35;63,08;71,34;78,89;62,3;69,54;68,92;88,75;53,5;31,75;73,46;95;68,42;100,31;91,71;96,92;97,5;98,17;88,05;103,53;70,92;110,17;96,14;84,03;78,15;92,04;107,46;119,93
Isole;Sicilia;CL;cap;49,96;37,32;31,88;36,52;35,5;21;31,13;22,06;24,88;24,5;26;25;23,5;20,5;27,67;21,57;21,5;18,5;19,25;25,16;18;30,5;21,84;29,8;20,93;18,08;19,84;42,5;28,9;15,35;25,1;32,42;64;36,5;32,41;29,08;13,84;23;27;42,4;42,79;30,77;30,64;47,62;51,13;71;47,33;40,13;42,92;49,44;22;23,52;34,07;38,87;33,5;45,63
Isole;Sicilia;CL;NonCap;53,33;61,58;37,19;69,14;40,7;69,53;47,03;65,7;46,52;44,78;59,16;58,53;52,88;53,63;52,18;42,39;46,69;48,78;51,87;70,83;60,17;61,62;45,5;65,56;37,5;51,8;59,12;52,67;42;58,21;56,23;68,44;40,83;60,17;54,59;64;47,42;45,29;56,15;62,9;56,72;69,55;69,75;74,03;85,87;66,67;65,44;90,37;62,83;62,17;93,31;84,61;63,77;76,54;57;89,23
Isole;Sicilia;CT;cap;235,89;218,61;197;241,77;183,23;186,59;164,5;179,24;148,42;172,3;111,03;207,67;159,01;165,92;143,97;196,56;161,67;192,42;158,74;201,87;205,81;199,11;198,77;204,83;196,9;241,99;175,36;243,55;240,15;244,82;177,09;246,49;196,85;239,91;201;243,47;205,51;173,19;268,69;315,77;280,12;316,89;223,7;377,21;272,72;423,43;252,98;297,75;259,1;301,48;283,45;404,47;269,62;299,87;277,78;355,75
Isole;Sicilia;CT;NonCap;684,45;788,32;680,98;973,04;541,25;619,15;490,79;544,23;606,73;574;439,73;516,57;490,55;510,9;457,16;537,94;444,34;469,81;474,48;537,37;486,76;575,23;556,9;641,01;579,94;629,43;532,86;636,53;535,99;611,9;560,84;650,83;573,4;702,2;575,85;702,23;492,02;440,76;654,93;802,97;768,94;846,61;756,88;844,4;791,97;886,32;787,05;949,18;784,06;836,71;715,23;894,9;654,78;821,68;716,93;865
Isole;Sicilia;EN;cap;12,52;10,33;11,5;12,68;4,34;11,5;9,42;7,5;7,25;20,5;15,08;6,42;17,72;25,79;9;23,48;11,25;21,58;11;14,25;3,14;11,18;4,61;13,5;8;13,02;10;28,78;18,25;27;14,22;13;12;15,5;10;19,68;14,5;12,78;22,22;12,9;18,19;21,85;15,67;13,25;15,5;19,06;13,11;21,75;11,17;15,5;20,51;30,23;23,8;19;19,5;16,17
Isole;Sicilia;EN;NonCap;65,29;65,09;103,27;128,72;79,12;79,63;63,42;83,66;60,08;57,61;58,76;59,85;41,84;51,07;61,98;45,27;46,22;50,76;56,14;68,94;51,79;59,14;45,01;63,02;70,43;57,13;64,32;84,21;63,3;58,5;55,76;70,58;83,37;57,94;66,04;64,06;47,79;43,5;75,87;83,28;84,87;72,81;90,93;100,5;81,24;99,39;94,08;113,84;84,38;75,75;89,45;103,71;75,19;86,82;76,31;100,72
Isole;Sicilia;ME;cap;233,78;211,56;149,98;171,54;146,69;172,25;104,78;115,13;128,14;101,97;73,6;107,31;108,61;108,07;105,28;115,4;108,54;93,61;102,93;129,31;135,08;142,27;120,67;129,31;144,51;107,26;79,84;130,94;121,84;119,09;70,17;98,94;81,58;108,37;90,02;116,7;100,69;87,75;81,5;123,78;122,35;153,11;138,63;169,94;131,71;157,67;130,4;151,62;116,8;110,02;115,84;191,05;94,15;130,55;78,25;120,7
Isole;Sicilia;ME;NonCap;216,68;201,02;170,69;194,5;115,95;136,38;124,88;143,11;104,08;138;110,31;152,4;95,86;114,85;143,85;135,1;101,13;118,84;103,92;113;147;155,75;120,83;146,54;121,98;136,26;132,26;190,96;140,44;166,7;152,29;186,43;125,89;153,69;139,82;156,55;105,3;98,96;168,82;189,53;141,03;216,6;152,78;231,93;174,58;235,72;186,43;186,44;200,08;198,87;153,22;228,35;165,67;217,23;195,75;335,42
Isole;Sicilia;PA;cap;235,26;245,49;181,98;254,64;191,42;316,03;149,35;212,31;175,46;201,12;129,09;229,15;164,36;223,46;133,63;189,09;190,4;190,77;167,1;240,46;206,97;237,91;139,23;209,78;250,35;215,2;125,27;191,84;219,8;246,78;182,88;268,11;241,42;209,76;145,85;270,12;188,23;177,51;195,11;260,03;270,37;275,69;251,51;365,42;397,23;382,17;240,3;350,23;298,68;388,07;291,93;316,43;259,24;284,49;233,21;333,55
Isole;Sicilia;PA;NonCap;164,03;159,5;124,49;228,08;121,78;141,56;114,84;151,63;119,74;128,95;108,28;113,69;113,82;106,13;93,17;123,33;111,53;120,52;93,5;134,05;99,16;132,37;107,59;124,23;184,58;131,57;93,97;112,17;115,81;117,67;98,96;105,96;115,8;119,88;95,07;148,14;101,21;63,5;119,6;156,7;126,47;156,92;144,25;158,51;179,11;180,19;150,74;173,7;168,51;150,5;120,09;154,08;139,95;183,26;173,77;189,15
Isole;Sicilia;RG;cap;102,07;104,37;71,36;61,03;42,73;83,33;49,72;57,3;45,19;36,82;30,37;33;41,69;61,91;44,25;42,42;44,75;100,6;71,5;55,84;50,98;70,7;60,5;69,46;75,22;101,06;67,2;69,61;59,33;85,34;58,1;75,83;83,51;95;73,44;81,52;82,23;66,09;76,39;136,76;115,91;123,08;119,7;102,02;98,42;134,58;92,74;99,66;87,09;126,2;83,16;118,43;91,86;128,86;83,8;132,28
Isole;Sicilia;RG;NonCap;170,75;217,03;164,86;158,49;102,13;110,8;107,07;108,81;88,81;98,05;97,83;94,62;92,12;120,26;89,29;103,74;85,56;100,93;112,94;101,27;100,64;164,41;108,45;135,31;94,77;136,36;116;121,75;127,65;131,94;124,23;152,08;152,43;158,9;114,56;181,91;139,33;111,17;159,77;179,72;167,61;215;205,58;201,45;207,11;255,2;175,07;181,39;161,7;176,66;175,66;199,57;157,7;191,15;159,2;306,34
Isole;Sicilia;SR;cap;102,34;99;74,79;85,26;57,12;65;57,75;112,94;71,99;75,58;63,67;56,25;64,98;75,09;75,05;67,75;76,97;76,66;59,98;68,5;75,23;93,14;80;83,61;69,77;82,42;83,79;92,5;73,14;96,7;88,58;93,37;88,46;96,9;66,89;97,98;60,73;57,6;86,09;114,01;95,8;127,79;86,01;134,92;124;195,5;106,34;114,93;95,16;128,82;110,54;131,78;109;113,84;98,76;169,57
Isole;Sicilia;SR;NonCap;158,9;138,59;150,7;213,84;162,85;120,37;118,2;130,98;130,58;112,64;95,76;118,12;92,56;144,12;114,63;110,9;110;142,48;117,16;110,38;122,19;165,56;129,71;152,27;131,33;144,64;105,26;130,32;143,96;157,4;155,17;165,39;136,71;160,25;181,38;159;144,7;108,58;148,67;172,68;164,19;212,95;165,68;214,91;170,46;207,27;185,86;250,7;228,83;232,97;194,48;217,39;186,29;203,67;192,1;237,2
Isole;Sicilia;TP;cap;44,01;42;32,21;35,5;33,33;39,17;23,93;25,57;36,4;21;22;45,97;24,06;27,63;31,89;34,67;42,66;19,67;37;28,52;35,52;47,63;39,51;38,33;38,9;30,55;45,75;31,23;48,07;40,76;35,22;62,37;31,38;42,08;42,71;50,87;34,5;36,85;20,65;42,13;43,39;39,08;47,47;45,34;62,04;61,24;42,03;56,12;50,96;43,73;39,55;38,17;38,82;50,39;33,67;56,35
Isole;Sicilia;TP;NonCap;154,13;140,51;119,94;271,88;128,52;145,66;87,86;117,16;98,42;112,74;95,17;98,77;87,53;115,75;113,13;148,47;106,3;128,92;104,47;110,74;122;107,65;124,42;135,96;134,16;116,39;117,12;153,49;130,82;133,2;116,43;137,16;126,47;143,11;138,78;167,01;102,18;103,49;117,6;144,57;138,78;207,9;122,41;227,73;173,47;229,75;166,51;204,76;148,53;150,13;162,41;230,65;158,3;187,32;135,93;230,87
