Area;Regione;prov;Cap;2011_1;2011_2;2011_3;2011_4;2012_1;2012_2;2012_3;2012_4;2013_1;2013_2;2013_3;2013_4;2014_1;2014_2;2014_3;2014_4;2015_1;2015_2;2015_3;2015_4;2016_1;2016_2;2016_3;2016_4;2017_1;2017_2;2017_3;2017_4;2018_1;2018_2;2018_3;2018_4;2019_1;2019_2;2019_3;2019_4;2020_1;2020_2;2020_3;2020_4;2021_1;2021_2;2021_3;2021_4;2022_1;2022_2;2022_3;2022_4;2023_1;2023_2;2023_3;2023_4;2024_1;2024_2;2024_3;2024_4
Nord Est;Emilia-Romagna;PC;NonCap;28,22;45,97;18,17;31,96;31,2;22,55;18,11;25,42;16,43;21,98;17,48;27,04;28,69;15,58;24,92;27,27;21,52;11,33;16,26;19,1;14,16;25,1;24,86;23,46;30,75;37,71;29,84;44,75;52,56;31,25;17,49;78,31;38,86;36,88;26,3;43,32;20,17;31,52;31,33;69,98;84,48;110,36;80,39;104,68;92,57;104;107,1;105;98,59;118,96;105,94;143,01;90,47;94,7;90,47;159,72
Nord Est;Emilia-Romagna;PR;cap;61,03;61;34,11;51,49;23,17;31,46;36,4;36;25,91;27,99;26,94;24,18;25,14;27,38;33,96;28,08;24;32,37;24,5;25,9;37,23;45,34;39,88;73,68;36,68;56,83;48,64;80,66;43,17;75,08;60,98;150,7;60,42;62,88;103,56;118,09;54,72;54,68;170,86;270,21;196,9;247,56;253,64;269,47;249,7;403,43;221,8;283,63;197,52;272,56;246,52;371,27;199,09;212,58;183,95;509,73
Nord Est;Emilia-Romagna;PR;NonCap;32,92;46,16;61,76;62,87;35,56;47,69;32,25;47,77;29,62;41,29;31,42;49;18,43;34,97;32,92;49,35;28,94;34,75;29,34;53,32;31,08;43,33;47,32;56,81;47,82;52,27;41,08;61,75;34,59;57,39;44,86;98,21;61,39;61,92;53,99;86,91;56,77;44,83;125,12;187,19;169,23;201,28;165,21;249,45;169,87;212,89;181,22;228,21;154,03;217,26;177,51;248,79;138,86;180,59;153,15;226,98
Nord Est;Emilia-Romagna;RA;cap;58;41,39;36,76;36,29;40,8;24,05;29;33,47;25,2;24,11;22,5;42,35;12,63;26;20;21,25;12,95;22,75;27;15,27;24,09;36,08;37,16;46,74;33;42,6;41,23;49,12;44,25;42,63;46,75;52,25;47,97;60,43;37,33;57,17;31,17;61,17;61,88;87,44;74,3;98,43;128,01;132,56;76,85;122,91;105,57;118,51;112,79;86,84;70,56;102,65;94,26;105,24;79,31;149,27
Nord Est;Emilia-Romagna;RA;NonCap;27,24;20,76;28,53;24,2;17,99;27,2;19,37;23,5;17,95;26,33;13,83;12,98;19,47;11,75;20,67;21,08;16;15,39;15,16;22,2;22,61;29,54;31,84;45,85;26,12;31,48;26,66;37,99;42,5;49,28;35;58,75;46,76;51,92;43,96;45,53;37,53;40;42,87;85,88;59,17;95,87;97,02;115,97;111,95;119,84;92,17;128,64;100,84;143,66;72,67;121,97;120,63;139,33;83,67;122,8
Nord Est;Emilia-Romagna;RE;cap;35,9;24,09;46;40,41;24,6;23,1;19,56;26,68;28,75;12;16,02;20,75;17,5;24,89;14,54;19,34;16,77;25,73;21,66;29,33;28,91;23,33;28;33;23,62;29,75;18,14;36,06;27,5;30,66;35,41;50,32;45,2;40,52;39,01;48,59;29,33;28;82,53;126,5;116,25;174,44;165,61;161,15;214,13;209,77;167,14;196,77;146,93;150,7;136,4;139,54;148,55;157,93;134,86;233,23
Nord Est;Emilia-Romagna;RE;NonCap;20,82;60,83;44,52;50,07;33,05;39,85;22,83;51,42;29,1;45,36;34,93;30,92;34,32;36,2;21,06;36,79;30,07;28,28;27,38;27,34;34,83;44,53;46,83;55,16;48,66;48,71;41,05;67,64;58,2;57,99;52,55;79,15;52,24;60,85;44,5;86,38;54;61,59;96,35;242,77;180,66;221,2;202,73;257,78;194,69;240,71;220,85;225,38;157,38;224,16;174,01;235,79;167,1;215,78;178,25;231,26
Nord Est;Emilia-Romagna;RN;cap;42,5;42,99;38,79;48,08;27,95;28,77;17,49;20,55;19;15,24;14,46;37,39;29,5;39,74;27,69;40,54;19,1;23,87;17,9;28,02;21,29;26;32,56;36,44;25,5;38,47;33,3;39,02;34,05;33,81;22,43;39,55;38,24;48,24;53,41;44,44;26,53;34,5;33,62;50;34,61;51,92;56,6;88,14;79,39;79,18;71,83;82,38;60,08;73,42;63,06;111,63;56,15;73,06;72,9;106,91
Nord Est;Emilia-Romagna;RN;NonCap;24,47;23,73;30,07;37,03;32,68;34,53;21,5;36,01;19,33;42,37;21,66;28,32;15;13,01;27,96;28,27;29,24;30,93;21,84;25,5;27,43;38,4;48,17;40,18;29,7;39,65;26,34;51,98;24,81;32,64;32,01;43,42;43,42;44,87;36,59;52,56;22,74;32,58;48,82;75,75;57,99;76,79;80,56;87,81;59,84;94,76;62,83;94,64;68,49;73,44;59,54;87,57;56,65;103,09;73,51;103
Nord Est;Friuli- Venezia Giulia;PN;cap;40,83;38,11;29,36;49,58;22,6;25,5;20,75;45,18;19,83;24,31;20,29;28,14;32,23;21,33;20,7;27;29,88;35,11;28;35,03;39,02;56,44;26,56;43,19;30,5;36;23,5;65,47;41,45;41,22;31,54;51,68;55,66;52,11;53,22;65,71;43,06;38,22;50,43;78,06;77,02;76,26;114,4;88,11;84,24;81,34;75,9;95,76;54,22;58,07;58,23;92,15;43,5;72,31;62,89;131,78
Nord Est;Friuli- Venezia Giulia;PN;NonCap;62,71;52,5;37,73;81,05;39,82;60,58;41,01;59,32;34,17;41,2;36,88;42,82;36,81;50,37;32,17;38,94;44,11;51,43;51,97;45,71;57,02;42,14;72,61;60,99;53,66;80,67;78,83;94,4;54,33;81,45;83,81;118,34;89,13;83,53;78,6;101,96;50,75;78,62;105,43;162,21;112,4;150,23;101,13;151,41;117,79;145,14;148,34;172,71;104,11;128,74;110,88;145,11;107,73;118,94;111,57;205,34
Nord Est;Friuli- Venezia Giulia;UD;cap;17,94;26,03;16;29,8;16,79;7,5;7;25,79;8;12,5;15,3;18,74;27,25;16;13,35;14;14,1;14,75;14;12,08;9;20,5;17;32,5;25,93;29,75;23,06;43,5;29,2;29,1;29,75;41,5;84,08;40,5;58,33;76;67,38;35,52;72,5;114,25;116,15;95,48;173,81;129;100,64;114,87;110,03;145,82;113,67;106,71;102,83;158,07;90,62;105,2;93,08;162,87
Nord Est;Friuli- Venezia Giulia;UD;NonCap;54,98;84,69;61,88;75,49;44,92;55,51;59,12;56,49;33,78;57,66;42,18;58,21;39,48;42,83;42,17;79,64;47,52;58,61;44,34;62,32;59,51;71,91;67,07;98,93;68,16;69,79;70,82;132,16;78,41;130,72;101,05;126,76;90,08;139,06;106,22;146,39;100,91;97,39;142,11;244,88;159,17;238,85;200,15;259,14;172,28;244,01;214,91;242,13;180,96;167,05;197,67;249,89;158,92;217,92;192,92;335,19
Nord Est;Veneto;BL;cap;11,49;8,02;5,83;11,34;10;6,08;2;11,1;2,5;4,51;1,87;7,17;7,5;6,35;8,5;6;8,95;4;6,38;10;12;8,68;9;11,04;2;8;6,5;10,33;7,57;6,66;14,25;12,12;6,44;10,44;12,67;16;6,42;9,5;17,5;25,66;12,01;17,22;35;26,84;21,42;40,48;21,54;30,37;21;15,42;14,52;24,34;11,5;18,27;36,17;35,56
Nord Est;Veneto;BL;NonCap;74,32;96,65;79,52;105,35;56,37;63,4;48,6;78,77;46,06;55,08;53,58;69,89;67,46;59,38;48,22;58,75;55,29;67,44;81,47;75,33;48,37;74,41;64,92;101,71;56,48;75,53;58,34;93,94;89,26;97,11;92,46;107,84;69,2;84,83;98,41;121,98;68,18;81,8;111,76;129,89;109,28;156,07;166,69;167,08;161,37;168,4;158,12;169,13;123,25;135,49;128,17;178,75;114,28;170,42;147,13;213,32
Nord Est;Veneto;PD;cap;39,93;51,67;28,55;32,38;33,5;57,49;17,46;29,04;19,83;27,11;28,54;28,08;27,96;33,51;24,47;35,44;20,89;26,74;24,84;63,76;30,59;48,28;41,95;51,2;33,86;34,89;44,78;35,92;49,71;53,55;46,98;64,12;64,54;76,87;57,25;61,61;30,95;64,19;39,12;75,74;79,89;112,35;117,74;162,01;125,75;167,27;116,4;122,76;119,32;122,67;124,7;149,42;120,75;126,94;106,49;175,7
Nord Est;Veneto;PD;NonCap;68,66;62,25;55,11;77,35;39,88;42,27;39,42;48,84;37,21;38,8;42,71;64,69;47,96;47,62;44,46;41,29;49;47,27;39,9;45,76;47,72;58,45;70,96;70,29;63,62;55,91;57,67;95,42;54,93;64,73;86,17;88,57;83,36;89,05;73,86;124,73;73,88;85,12;81;98,24;94,04;145,81;107,11;142,54;125,95;158,56;135,07;133,5;105,64;115,69;118,6;131,29;120,91;120,72;95,48;126,93
Nord Est;Veneto;RO;cap;6,83;1;4,2;5,82;2,1;3,15;6,13;2;2;3,53;2;0;1,03;3,41;2;5;2,06;1;3;1,26;5,61;8,16;1,3;6,5;6,56;6,08;1,83;9,87;4,25;8;3,12;7,67;1;8;3,05;14,45;3;7;11,33;9,5;4;10,15;5,67;9,91;10,16;10,2;11,34;5,12;6;15,6;12;13,8;16,01;13;15,25;13,5
Nord Est;Veneto;RO;NonCap;16,1;18,69;8,17;18,35;6,25;15,5;9,5;9,36;12;10,77;4,4;16,28;5,58;10,95;4,5;6,67;11,58;10,8;14,08;12,38;11,93;16,99;19,18;14,54;15,37;19,91;23;14,87;19,22;17,88;10;28,16;15,02;17,07;23,87;14,57;15;14,39;27,39;42,54;31,88;43,86;34,76;49,85;47,45;40,77;33,36;48,61;52,46;24,25;33,86;57,49;36,55;40,34;35,76;63,89
Nord Est;Veneto;TV;cap;32,12;50,09;19,01;19,65;14,06;23,5;18,47;27,81;13,71;18,68;20,21;25,1;15,94;20,22;23;26,61;15,01;24,56;13,17;33,82;35,5;19,7;23,6;29,63;38,53;30,09;40,92;32,14;45,68;39;46,54;38,3;29;49,56;43;74,58;36,3;18,76;45,89;69,72;73,5;48,64;60,9;84;66,55;80,98;59,92;117,91;53,23;71,09;62,32;99,36;49,86;77,07;56,95;76,9
Nord Est;Veneto;TV;NonCap;155,79;191,49;166,14;194,45;120,19;129,97;96,68;141,76;102,12;111,25;98,21;124,65;132,72;136,65;114,4;157,23;108,06;139,77;131,45;149,99;139,38;176,02;166,71;211,13;152,83;214,52;178,39;232,56;157,08;254,23;203,43;283,8;206,36;250,42;227,92;311,14;176,03;220,09;263,14;304,76;305,11;381,02;313,57;403,91;305,8;465,35;320,46;440,56;311,88;351,46;267,05;357,43;252,3;331,1;307,35;431,72
Nord Est;Veneto;VE;cap;31,84;63,46;51,68;59,29;31;71,55;41,17;55,1;39,1;39,9;47,84;60,81;35,37;38,17;44,25;52,58;35,89;57,79;50,89;70,01;44,45;87,25;52,34;84,38;60,63;50,51;57,69;74,83;47,15;58,29;58,02;76,54;67,37;54,72;46,66;80,69;45,92;35,13;59,28;98,65;94,86;108,02;75,5;136,14;98,99;144,57;109,05;133,89;118,71;113,75;115,64;168,24;135,56;153,68;127,5;201,52
Nord Est;Veneto;VE;NonCap;90,71;97,27;88,96;119,53;72,58;112,98;67,76;91,77;88,55;88,9;69,05;77,55;79,11;90,41;72,18;103,64;80,48;94,74;86,64;116,85;99,74;125,06;130,69;149,54;85,49;157,39;142,43;182,66;135,37;177,13;140,12;144,06;150,53;186,04;132,34;174,83;140,42;150,18;148,77;201,29;203,95;259,77;268,24;300,13;197,51;308,38;211,26;268,48;187,83;266,94;175,88;240,1;175,42;228,67;190,14;280,03
Nord Est;Veneto;VI;cap;18,61;17,04;13;30,06;14,14;12,79;11;27;11,27;13,88;4,5;11;6,83;17,82;18,5;23,38;7,25;13,74;10,33;15,85;25,86;22,26;11,88;17,9;15;12,92;19,53;18,58;16,08;19,75;14,16;22,29;20,46;35,53;24,07;37,41;14,54;21,03;10,03;49,24;58,88;63,57;58,19;78,98;53,84;65,17;45,46;75,11;66,5;74,08;50,34;57,1;48,3;72,21;69,99;102,34
Nord Est;Veneto;VI;NonCap;113,5;119,45;62,43;108,9;67,4;73,97;56,13;88,5;63,68;77,72;73,3;93,4;52,33;90,61;62,98;86,14;60,48;98,79;49,14;93,45;93,12;121,19;98,35;104,21;92,11;93,86;97,11;124,48;102,24;110,1;108,06;140,73;90,15;134,62;125,09;168,32;124,79;111,33;138,09;203,31;181,1;281,85;240,89;338;224,91;306,07;207,35;282,57;197,71;263,17;232,4;315,57;235,28;254,87;192,18;327,21
Nord Est;Veneto;VR;cap;58,68;60,58;30,74;91,01;29,08;37,96;33,69;56,42;34,88;40,68;21,71;43,74;21,84;32,41;53,39;34,91;19,92;52,12;26,91;32,18;40,03;63,85;32,22;65,22;44,92;55,48;59,85;90,65;75,07;118,9;80,4;105,43;72,21;120,92;101,32;169,67;124,23;84,11;153,42;242,8;208,68;243,41;225,57;285,33;216,63;347,21;275,6;331,93;306,69;262,13;263,33;327,84;232,83;305,76;265,65;362,98
Nord Est;Veneto;VR;NonCap;92,6;92,96;68,72;108,71;83,86;56,82;61,54;93,31;62,92;64,99;97,3;86,79;61,87;69,5;66,12;88,22;69,82;86,21;57,06;99,9;62,85;84,99;106,08;118,77;91,01;118,37;100,52;176,33;116,94;137,68;146,71;213,72;195,43;233,29;211;236,78;149,3;161,09;265,14;327,21;283,99;320,48;331,92;410,61;371,04;413,6;318,73;467,34;269,76;419,3;289,9;498,55;296,94;342,92;355,34;466,82
Centro;Lazio;FR;cap;4,5;6,67;3;7;1,8;10;7,05;2,17;1;7;4;16;8;13,03;8;10;9;7;11;7;4;13,52;7;6,51;4;9,4;3;9,16;12,68;7;4;6;9;16,05;10;21,83;8;19;22,72;16;15,03;23,33;17;19,5;21,13;30;23,64;11,56;16,08;15;14,32;18,16;6,17;16,21;11,39;13,59
Centro;Lazio;FR;NonCap;62;63,21;59,55;76,63;54,25;54,88;50,04;70;59,01;51,92;58,93;74,53;60,75;61,29;49,85;61,27;44;53,17;54,25;47,96;54,88;68,24;40,52;66,08;48;67,56;43,25;71,23;62,3;64;67,21;76,19;71,94;56,8;51,73;95;35,37;45,94;85,46;103,5;74,59;113,82;96;129,47;98,32;110,26;77,5;132,46;117,34;129,38;106,24;131,17;118,72;134,57;62,83;132,26
Centro;Lazio;LT;cap;74,17;47,89;41,89;49,58;25,52;39,88;20,45;25,05;33,74;34,56;27,39;53,7;61,16;31,96;26,08;25,06;39,23;24,23;30,35;28,55;29,17;27,87;16,75;30,5;26;47,43;36,5;31,01;39,76;33,06;41,73;36,33;41,5;47,92;21,85;50,62;32,55;30,84;33,5;60,31;49,83;58,18;45,35;74,05;76,93;84,07;50,68;76,45;50,39;82,46;39,8;60,11;59,57;53,69;35,99;53,75
Centro;Lazio;LT;NonCap;104,18;121,99;104,24;120,15;94,25;122,81;89;95,6;71,36;87,41;86,08;122,07;98,83;90,2;83;78,15;86,38;106,86;101,16;114,89;93,11;107,02;81,01;134,93;111,08;119,75;91,86;132,15;92,75;125,43;93,54;181,33;109,37;145,79;109,31;131,76;116,51;92,31;142,91;184,16;169,16;189,29;164,89;202,39;183,41;212,09;152,81;183,27;139,61;171,95;164,7;186,33;157,8;194,36;187,17;234,36
Centro;Lazio;RI;cap;10,86;12,43;5,11;15,32;12,5;5,38;6,37;10,82;2,61;12,92;12,33;5,59;4,27;7,3;3,46;8,26;11,44;13,67;6,76;15,18;7,94;9,71;6,85;16;12;5,24;15,01;5,1;9,67;10,39;9;17,5;5,26;11,13;11,15;13,07;7;3,19;12,11;15,92;24,75;36,94;28,5;18,83;32,36;30,62;22,83;22,5;28,6;24,84;15,69;33,75;18,67;29,02;18,13;32,18
Centro;Lazio;RI;NonCap;35,53;62,84;42,98;63,13;44,95;52,29;30,78;47,46;44;56,95;36,76;52,46;41;33,25;23,05;41,9;31,79;47,45;50,67;48;46,6;41,42;44,5;41,14;42,63;52,67;44,01;48,71;43,36;44,96;50,3;76,12;39,33;37;43,9;66,73;32,41;40,89;60,73;79,61;65,19;65,5;71,99;96,12;61,38;79,36;70,9;119,14;62,08;77,75;69,33;95,92;84,61;96,33;88,91;129,73
Centro;Lazio;RM;cap;1370,1;1540,88;1251,31;1756,01;989,71;1189,34;942,34;1405,86;990,18;1191,99;1028,81;1181,9;1141,93;1278,89;1032,98;1277,88;959,87;1265,47;1167,07;1532,15;1178,15;1481,96;1120,79;1783,41;1278,69;1575,01;1279,17;1602,53;1276,15;1453,66;1190,94;1820,69;1386,86;1611,43;1429,11;1645,96;1127,06;1242,24;1430,69;2412,64;2068,02;2641,27;2237,82;2620,09;2244,49;2934,83;2290,75;2383,17;2037,35;2213,23;1882,56;2550,29;2038,47;2758,7;2071,61;2862,62
Centro;Lazio;RM;NonCap;552,3;613,1;448,97;703,84;474,32;437,24;345,68;509,23;418,75;425,68;323,03;411,7;435,13;420,16;343,5;387,87;375,68;357,44;336,68;436,53;417,86;510,4;386,88;537,05;447,63;557,49;439,82;529,79;482,46;558,77;471,62;645,39;558,6;614,68;475,01;613,61;505,33;394,44;560,14;833,81;711,15;896,54;806,62;984,4;782,07;937,44;696,96;890,65;652,91;751,35;668,7;896,57;653,19;823,1;717,27;979,5
Centro;Lazio;VT;cap;47;37,39;25;31,37;28,71;27,49;14,57;26,33;17,78;26,22;34,28;24,59;22,66;12,92;25,33;21,27;15;23,94;27,99;31,33;24,73;26,5;29,17;42,37;38,48;56,41;36,09;34,17;26,99;28,02;20,61;38,63;31,84;35,45;28,42;42,65;28,63;28;45,15;52,53;59,4;69,83;46,94;77,63;44,19;85,32;43,22;59;51,38;62,66;44,28;53,53;46,41;61,82;41,91;47,46
Centro;Lazio;VT;NonCap;98,74;156,44;99,44;122,87;87,28;107,57;82,72;111,08;85,48;104,83;105,39;115,3;88,36;97,34;86,99;100,94;70,76;117,69;89,44;137,88;96,38;93,89;100,59;126,64;99,09;114,92;99,79;143,59;103,33;152,53;129,34;166,16;119,47;171,64;90,35;138,23;79,16;74,67;136,9;145,18;151,77;179,56;167,59;247,87;175,66;227,39;180,63;222,95;161,67;187,76;137,33;199,83;146,18;177,97;122,24;189,18
Centro;Marche;AN;cap;20,67;18,95;18,29;11,35;13,15;7,33;13,94;11,28;11,42;8,32;14,38;18,56;12,06;11,48;20,22;20,1;9,68;9,17;12,68;9,43;13,67;14,23;18,53;13,32;14,8;17,73;14,19;24,43;13,9;13,24;20,54;16,74;21,69;19,02;12,79;11,55;13,18;9,71;26,89;67,24;62,99;68,35;52,29;81,28;74,29;75,63;64,56;102,38;75,19;73,44;65,72;99,21;87,01;84,44;81,17;103,42
Centro;Marche;AN;NonCap;52,94;77,36;74,49;83,69;52,33;54,65;36,52;70,02;37,8;61,6;49,43;73,09;47,23;57,02;58,12;69,01;33,07;69,45;44,61;57,61;53,18;57,48;71,01;70,14;53,02;79,48;34,09;84;54,11;70,18;46,35;82,25;84,2;63,51;66,55;84,32;59,75;55,83;84,46;156,83;135,5;230,59;159,79;218,48;174,81;230,89;183,96;205,98;170,85;178,21;173,32;205,95;156,49;196,58;201;231,62
Centro;Marche;AP;cap;14,5;11;11;7,92;2,74;11,17;5,5;10;7,94;9,29;9,4;11,5;9,63;7,88;4;13,33;8,13;10,25;9;15,82;14;15,58;14,18;14;7,42;13,01;12,17;6,57;7;13,56;7;24,01;19,35;5,66;8,83;23,77;9;7;16,03;34,5;21;34,34;26;29,67;41,4;38;43,56;56,41;31,08;34,67;39,35;39,91;39,42;37,28;33,75;45,67
Centro;Marche;AP;NonCap;74,19;91,46;71,43;100,47;64,4;65,6;58,61;69,92;56,26;92,64;57,53;71,61;45,46;62,98;64,21;81,19;38,83;78,05;47,84;61,66;58,59;90,06;51,13;88,14;69,18;85,73;66,1;89,08;82,29;96,59;63,38;120,62;84,15;135,61;71,46;131,5;80,45;72,17;115,04;152,91;130,6;179,85;160,32;201,88;174,78;250,06;182,74;192,55;150,59;173,62;142,45;205,19;121,3;145,65;152,26;280,77
Centro;Marche;MC;cap;7,28;13,5;8,77;11,48;6;13,61;7,22;6,56;5,7;7,06;5;7,68;6,17;2,56;5,93;16,17;11,56;5;9,67;13,3;8,09;13,1;10,67;12,6;13,56;11,5;3;15,5;10,93;12,33;9,88;10,17;18,16;18,21;6,67;11,34;19,5;1,33;12,58;39,21;21,24;32,5;27,84;33,5;33,2;51,5;19;34,97;22,49;20,39;27,04;39,24;34,17;31,42;26,04;35,68
Centro;Marche;MC;NonCap;72,29;77,94;51,39;94;50,98;48,92;51,41;54,14;44,13;45,42;46,06;55,64;49,73;46,19;38,03;51,93;53,3;60,18;59,4;66,86;63,13;71,72;50,49;66,73;41,75;71,64;45,76;65,51;69,96;65,47;59,43;79,37;75,24;65,19;50,64;83,75;60,96;48,84;86,42;122,78;124,63;176,87;152,62;207,03;203,46;236,34;130,35;196,42;140,19;135,23;133,73;183,07;110,83;183,38;154,8;262,63
Centro;Marche;PS;cap;22,64;33,02;31,93;45,75;43,08;41,88;15,76;23,98;12,49;12,45;17,83;17,11;14,55;21,25;17,86;17,5;24,04;15,75;34,5;21,94;16,67;26,67;18,25;51,67;22,5;16,75;20,13;30,15;24,17;25,25;22,5;22,61;16,04;33,54;26,39;28,45;21,09;25;28,69;42,58;50,18;81,39;55,26;81,77;58,49;64,93;70,61;69,45;39,66;52,54;51,45;71,4;45,1;61,72;63,99;62,77
Centro;Marche;PS;NonCap;28,45;52,13;42,12;52,51;47,32;54,02;56;38,48;25,25;46,08;26,23;44,29;25,94;31,12;20,25;52,18;28,91;26,25;27,57;37,08;27,97;47,52;32,75;46,01;27,28;37,75;41,88;49,74;33,9;39,47;36,65;52,55;50,22;71,28;42,64;79,42;36;33,97;58,37;84,6;79,12;106,42;91,16;125,94;102,83;140,54;97,05;98,11;91,07;87,06;73,66;103,88;90,44;109,31;73,89;158,3
Centro;Toscana;AR;cap;25,25;25,08;17,46;23,9;23,78;18,67;16,53;24,86;15,75;26,01;13,08;25,1;19,25;24,75;13,5;18,79;14,3;11,88;15,81;25,11;21,42;23,84;19,63;17,85;22,22;23,6;19,75;20,34;18,3;34,93;27,92;31,5;18,25;25,27;28,06;37,86;15,48;24,44;35,03;63,91;62,66;68;65,55;76,58;86,31;101,67;86,25;57,25;58,57;83,71;54,38;73,18;51,8;69,78;53,55;81,58
Centro;Toscana;AR;NonCap;36,11;46,74;34,28;64,87;45,16;42,02;27,52;40;22,97;18,39;34,48;39,98;34,61;35,61;40,56;39,43;27,34;38,82;32,77;38,24;40,81;41,36;41,41;49,9;37,03;50,27;51,34;53,38;48,03;52,41;47,7;63,38;40,64;63,95;62,8;56,9;46,67;42,5;63,85;110,46;93,76;120,03;105,88;133,32;132,29;122,19;111,7;157,25;103,29;135,29;107,47;147,44;104,34;126,75;92,89;182,65
Centro;Toscana;FI;cap;64,66;118,09;71,8;107,44;75,32;76,77;56,57;131,63;69,01;86,6;92,03;112,24;96,29;93,23;71,26;110,23;93,75;106,96;92,51;127,54;112,57;155;123,89;133,82;136,46;141,8;114,83;175,48;144,77;158,21;136,8;155,79;155,81;206,17;135,7;145,73;87,79;121,38;130;248,66;225,08;277,48;209,18;286,58;260,82;279;228,55;303,61;245,08;241,59;220,29;289,15;214,95;239,03;208,38;356,62
Centro;Toscana;FI;NonCap;148,65;162,85;117,26;158,75;130,66;144,42;90,95;128,67;120,29;93,49;110,86;132,16;95,93;110;106,82;148,14;100,74;157,34;131,45;145,1;134,88;173,1;141,81;198,42;116,94;204,85;176,86;233,22;169,34;193,79;196,86;264,54;199,71;208,04;209,92;232,21;169,16;187,98;249,07;365,1;288,01;353,34;329,63;420,8;373,78;441,36;383,13;370,11;323,84;345,68;263,75;359,84;291,55;332,16;314,89;407,87
Centro;Toscana;GR;cap;18;14;12,08;9,18;13,96;8;11,48;22,56;13,85;20,35;12,83;25,91;25,38;11,5;10,64;22,08;14,5;11;11,86;19,25;9,5;11;16,84;9,5;18,77;21,42;20,14;17;24,1;21;11,19;13,04;17,43;16,37;14,39;36,07;14,27;11,06;20,21;21,71;31,26;34,02;23,09;25,17;29,46;33,21;20,12;44,58;27,88;38,76;27,18;41,67;26,2;40,88;36,17;50,43
Centro;Toscana;GR;NonCap;89,5;92,13;92,64;98,2;73,38;67,32;73,81;71,68;65,52;55,66;65,63;73,65;65,58;73,88;62,55;85,9;78,69;64,22;56,85;89,82;61,76;75,75;74,76;105,6;79,69;65,78;76,08;80,94;66,15;63,95;59,3;73,75;61,58;91,46;56,54;117,19;53,34;77,38;86,49;110,95;118,88;194,93;130,82;155,67;141,88;141,68;142,47;143,67;130,59;146,57;157,35;174,02;133,73;156,36;146,11;167,98
Centro;Toscana;LI;cap;28,4;29,16;30,67;55,97;23,77;46,27;29,33;34,83;27,24;36,44;21,84;31,68;20;25,89;27,5;35,33;43,08;20,19;22,22;53,5;25,15;52,69;20,52;31,08;36,48;38,15;28,17;46,78;35,04;45,22;46,63;38,08;37;55,33;30,71;41,55;27,55;25,66;37,02;101,15;102,3;93,68;96,73;91,44;130,38;108,81;99;103,07;82;75,64;84,42;106,76;78,75;70,58;76,1;97,14
Centro;Toscana;LI;NonCap;71,02;103,62;58,76;82,62;63,65;69,89;40,26;70,98;53,16;83,35;57,18;60,32;73,04;81,84;68,36;55,84;69,61;79,1;66,28;78,05;62,82;92,72;89,07;103,01;80,67;80,67;79,05;108,41;94,84;93,72;101,87;98,23;94,21;78,52;99,47;130,82;80,85;71,82;104,48;164,94;143,45;198,6;175,73;204,11;201,36;235,22;182,57;205,41;136,45;188,53;145,09;238,06;154,05;198,07;158,43;191,03
Centro;Toscana;LU;cap;22,25;40,34;22,35;30,52;19,8;16,1;11,67;28,93;27,64;20,23;10,5;13,83;17,83;11,39;17,08;24,37;14,61;18,73;10;23,33;24,9;19,39;21,68;30,54;32,11;29;16,6;33,16;22,71;53,33;28,58;37,28;33,33;33;21,36;44,38;14;16,83;15,5;98;76,53;65,17;52,42;60,33;67,67;58,66;53,17;55,87;50,21;51,76;44,43;41;26,58;48,5;50,56;50,2
Centro;Toscana;LU;NonCap;57,66;68,35;54,83;70,56;61,68;50,88;48,02;59,94;53,38;36,59;40,5;54,94;42,52;47,64;38,52;64,31;44,43;33,01;40,95;50,1;44,12;70,28;50,09;60,87;62,75;55,87;58,19;70,52;61,62;80,93;56,01;80,29;59,65;86,85;83,65;82,85;55,7;53,62;105,23;161,97;110,77;135,2;119;159,17;138,19;141,65;107,12;152,65;101,38;144,75;115,78;140,53;124,42;147,15;137,86;164,57
Centro;Toscana;MS;cap;11,67;24,07;13,89;25,11;5,21;8,5;16,17;17,4;10,01;21,8;7,32;6;17,6;13,27;6,61;6,67;8,5;16,58;13,4;14,06;12,71;18,81;14;29,38;16,07;26,86;27,43;13,32;9,5;22,88;18,66;16,65;19,02;15,88;14;21,33;12,07;15,67;27,83;33,3;28,83;34,12;41,4;33,56;30;33,15;35,05;34,53;35,86;33,7;27,58;47,19;19,38;38;30,44;38,91
Centro;Toscana;MS;NonCap;48;62,83;53,97;59,9;38,92;51,12;54,75;53,61;36,29;42,14;34,35;35,19;42,74;46,89;39,75;40,87;36,1;34,18;51,31;54,94;46,91;47,95;49;64,89;44,5;62,65;51,35;63,41;50,43;80,83;49,29;73,2;46,55;63,33;56,65;57,14;40,68;41,49;43,9;63,84;79,5;83,69;89;145,67;78,44;138,75;100,1;91,47;87,62;109,51;127,05;144,34;102,75;116,85;90,25;128,47
Centro;Toscana;PI;cap;32,18;27,9;39,21;37,98;17,17;16,45;11,03;26,25;26,56;22,02;22,89;18,8;9,62;9,6;18;28,96;28,89;20,93;21,54;38,13;24,6;49,51;33,66;42,01;39,94;22,25;20,71;46,96;27,87;40,06;27,46;65,75;22,1;39,25;21,78;45,18;46,35;33,08;36,8;80,31;71,94;85,33;66,04;80,43;67,69;75,52;55,69;83,71;56,81;78,49;54,61;81,49;55,59;77,91;60,79;83,86
