Area;Regione;prov;Cap;2011_1;2011_2;2011_3;2011_4;2012_1;2012_2;2012_3;2012_4;2013_1;2013_2;2013_3;2013_4;2014_1;2014_2;2014_3;2014_4;2015_1;2015_2;2015_3;2015_4;2016_1;2016_2;2016_3;2016_4;2017_1;2017_2;2017_3;2017_4;2018_1;2018_2;2018_3;2018_4;2019_1;2019_2;2019_3;2019_4;2020_1;2020_2;2020_3;2020_4;2021_1;2021_2;2021_3;2021_4;2022_1;2022_2;2022_3;2022_4;2023_1;2023_2;2023_3;2023_4;2024_1;2024_2;2024_3;2024_4
Centro;Toscana;AR;NonCap;470,62;497,11;415,84;533,87;407,38;389,87;304,95;401,54;285;317,23;290,78;381,67;314,3;332,27;302,54;378,14;347,76;324,22;307,88;457,81;353,93;438,51;423,21;482,05;387,95;529,55;384,76;535,36;407,48;513,83;435,66;581,88;446,64;519,26;491,19;576,65;426,97;365,51;469,82;694,95;553,03;718,96;662,07;751,24;727,09;845,69;640,12;750,82;610,05;665,68;578,08;736,2;565,85;732,9;625,03;800,31
Centro;Toscana;FI;cap;1054,67;1276,36;1000,1;1269,36;835,21;978,32;733,09;844,06;804,5;889,34;696,41;951,48;876,12;1004,6;850,76;1034,83;872,62;1121,87;973,54;1171,85;1063,72;1383,73;1105,82;1235,77;1238,47;1396,62;1149,52;1382,03;1223,61;1461,84;1234,67;1448,49;1159,64;1328,85;1167,05;1311;1031;1019,88;902,87;1260,52;1209,83;1542,18;1280,55;1404,72;1340,88;1579,25;1207,93;1432,07;1207,85;1336,31;993,32;1318,66;1136,7;1225,36;1053,17;1409,47
Centro;Toscana;FI;NonCap;1315,12;1486,15;1123,23;1495,2;1038,37;1116,84;950,5;1043,42;873,34;1011,28;907,54;1009,98;971,72;1112,05;976,86;1204,8;997,29;1220,28;1050,17;1378,42;1225,03;1563,23;1378,13;1567,18;1253,72;1595,93;1363,37;1706,57;1361,88;1783,43;1545,78;1989,89;1420,61;1738,15;1537,36;1773,04;1389,56;1427,56;1468,94;2025,02;1808;2144,89;1842,67;2225,3;1948,66;2260,78;2065,84;2044,86;1742,27;1847,72;1551,57;1920;1573,02;1882,94;1710,31;2066,45
Centro;Toscana;GR;cap;246,06;291,17;235,86;300,76;219,29;202,34;159,55;196,7;149,71;189,76;139,76;181,02;196,57;162,18;142,63;185,75;150,12;167,09;150,35;177,59;188,08;217,69;254,81;199,16;210,35;220,82;189,55;222,7;180,33;260,41;242,54;255,14;243,67;288,86;237,83;268,6;178,24;183,18;214,34;345,13;333;366,46;343,81;403,43;352,07;460,3;297,16;334,92;317,49;314,39;236,23;274,82;252,94;266,97;240,79;319,53
Centro;Toscana;GR;NonCap;458,46;508,88;402,41;561,63;371,11;356,78;285,79;372,69;266,22;318,7;243,53;330,26;297,98;291,84;282,46;371,48;311,69;401,62;340,11;408,35;374,26;440,33;337,12;466,46;399,58;452,05;374,97;465,44;426,93;492,47;373,32;531,52;449,04;562,33;430,13;587,69;358,73;370,73;494,86;683,49;604,79;1032,9;688,88;817,61;783,32;898,2;744,6;840,42;713,56;756,3;552,21;747,73;612,19;726,32;567,02;741,78
Centro;Toscana;LI;cap;401,14;492,38;395,25;505,38;322,99;360,38;286,31;358,59;278,78;334,19;283,08;323,92;323,42;309,88;294,34;298,79;279,87;341,92;336,59;450,07;389,05;508,1;396,11;462,66;417,02;515,89;389,45;491,91;427,26;528,7;450,76;560,4;490,68;558,72;463,98;547,49;405,13;409,02;405,77;620,11;519,44;627,92;588,6;660,11;546,58;712,97;563,95;652,38;505,36;561,11;474,62;538,82;409,11;550,51;500,21;555,96
Centro;Toscana;LI;NonCap;618,71;676,47;492,21;688,41;465,75;489,93;348,93;464,4;354,48;455,83;355,41;372,01;416,55;441,78;384,06;445,1;419,46;525,76;461,68;568,2;536,26;700,81;547,2;651,08;569,54;682,88;559,51;675,26;587,37;720,56;611,94;733,36;655,51;749,05;607,86;747,74;543,48;522,32;616,39;876,88;774,68;1114,12;835,56;1057,63;1012,58;1115,08;845,52;1081,39;759,99;936,89;676,36;963,31;685,8;926,54;713,05;987,79
Centro;Toscana;LU;cap;193,4;270,39;212,46;274,82;154,41;179;139,97;206,57;171,61;180,99;153,95;171,73;191,9;155,4;136,76;202,99;154,25;195,25;144;233,78;174,34;230,17;211,9;228,38;202,11;262,18;242,02;255,16;195,8;290,36;243,65;277,29;222,31;276,43;249,91;290,06;181,97;207,19;200,9;315,83;323,28;299,81;300,79;321,27;308,8;360,78;311,44;356,19;283,28;328,69;256,39;294,73;233,18;273,25;249,17;333,15
Centro;Toscana;LU;NonCap;572,42;736,72;569,9;739,48;525,24;509,55;404,64;553,35;469,38;447,74;383;496,09;474,7;478,01;427,23;527,15;418,48;498,85;474,07;645,66;522,79;687,46;602,16;690,51;688,88;737,45;666,07;810,65;659,98;756,79;670,78;897,12;713,95;836,68;772,27;887,9;598,6;622,21;705,43;982,28;834,22;1129,37;973,26;1214,72;1071,33;1314,2;991,85;1186,04;906,6;1072,36;934,19;1032,49;841,78;1028,05;921,19;1156,39
Centro;Toscana;MS;cap;125,45;164,71;128,74;174,2;125,14;118,98;75,08;105,64;91,19;111,97;72,52;97,34;76,75;105,54;108,66;113,73;88,37;129,35;111,08;142,59;117,42;144,93;120,5;141,56;132,5;150,12;131,45;139,16;115,33;170,59;107,7;150,86;131,08;155,14;133,85;160,94;87,87;101,95;144,12;190,74;150,09;203,91;200,42;231,59;209,25;251,94;204,04;198,66;196,76;196,75;206,42;203,16;157,19;183,06;155,6;203,99
Centro;Toscana;MS;NonCap;306,38;358,71;283,79;400,16;177,26;272,8;214,08;256,9;200,77;231,98;214,16;254,34;216,66;221,24;169,76;201,66;197,66;202,87;231,89;279,56;224,11;264,86;257,37;288,95;217,38;266,23;267;304,14;239,99;344,72;300,42;378,11;243,09;332,21;271,8;337,9;242,06;194,69;287,82;357,92;338,81;396,74;447,73;510,81;391,45;539,26;434,04;413,5;415,82;418,27;414,33;451,91;346,84;445,16;393,31;446,62
Centro;Toscana;PI;cap;280,85;327,32;318,02;396,85;220,86;248,89;211,63;250,09;200,29;204,31;193,85;201,37;228,01;224,89;209,77;254,84;182,85;273,15;278,9;480,19;269,86;414,88;308,47;372,25;285,34;382,32;316,56;382,99;293,02;351,63;337,6;353,75;271,4;354,36;267,12;383,94;277,24;278,58;263,17;327,11;321,37;379,94;341,36;421,57;347,33;457,01;357,69;472,95;327,53;367,55;329,21;421,63;301,97;383,12;344,29;414,66
Centro;Toscana;PI;NonCap;744,83;954,77;838,41;914,5;661,65;693,6;510;686,78;551,27;568,35;443,89;531,57;501,23;512,98;473,84;639,14;517,62;646,21;531,99;686,51;582,9;698,16;719,06;827,41;653,18;863,7;709,72;866,98;673,21;839,76;815,83;1040,56;815,76;961,21;840,07;1027,45;670,23;708,34;850,78;1125,1;950,68;1196,32;1065,27;1283,03;1099,41;1343,68;1142,52;1398,06;1038,04;1103,47;945,24;1152,33;896,97;1049,98;993,61;1253,21
Centro;Toscana;PO;cap;388,55;362,29;289,7;412,18;248,11;265,15;217,18;283,43;214,07;263,49;220,08;243,5;278,71;307,27;235,47;320,25;269,52;386,16;292,91;371,06;338,53;424,74;340,64;436,37;365,31;510,63;412,24;475,51;427,6;540,39;464,77;606,4;497,74;553,35;478,14;586,79;429,74;432,4;414,14;581,92;485,67;649,42;491,88;662,33;605,26;642,37;514,02;597,44;515,93;550,3;463,95;532,75;446,86;549,72;482,35;589,17
Centro;Toscana;PO;NonCap;139,83;139,79;106,7;140,01;89,9;122,31;64,31;128,63;90,77;99,5;62,94;86,75;82,89;120,22;90,19;118,69;87,78;111,97;124,88;131,99;98;133,43;137,57;171,18;105,53;126,55;121,09;181,35;108,17;171,81;132,23;166,78;144,84;163,65;164,45;185,98;121,21;143,37;145,96;190,75;165,73;186,43;185,52;212,81;189,6;212,08;143,42;193,18;137,04;162,34;137,58;189,25;119,47;164,64;137,34;200,31
Centro;Toscana;PT;cap;156,61;170,54;155,71;167,16;139,83;158,72;133,08;126,72;91,43;124,36;116,08;130,4;112,66;113;137,39;150,34;133,34;124,48;151,73;201,24;160,41;198,03;154,82;206,41;186,01;224,48;180,64;215,87;204,9;250,12;196,74;234,63;178,32;258,98;186,32;230,53;175,02;159,89;183,24;271,59;219,74;258,54;243,49;272,05;246,23;330,25;268,04;258,75;236,79;236,78;236,22;271,7;197,24;279,3;207,96;280,93
Centro;Toscana;PT;NonCap;381;493,12;408,41;427,34;357,84;333,34;278,58;342,49;255,71;276,7;250,21;316,64;264,71;278,38;246,12;316,9;239,68;287,74;300,95;379,01;297,79;423,57;396,03;438,03;355,46;430,39;393,22;453,7;366,06;484,64;430,08;574,61;450,09;516,92;407,01;533,84;392,5;371,45;442,92;596,87;508,11;641,67;599,37;658,52;593,03;709,8;572,47;714,28;473,08;630,38;560,61;643,07;471,44;667,57;582,46;702,38
Centro;Toscana;SI;cap;165,31;121,69;109,39;137,39;87,44;83;63,33;102,96;103,78;121,25;86,72;98,34;100,9;85,58;92,02;142;110,68;113,38;121,72;138,23;145,4;148,68;158,67;197,24;140,17;140,26;136,09;186,83;138,89;146,09;131,82;175,74;121,11;143,13;145,57;153,84;124,3;115,85;137,87;209,07;163,78;158,99;143,9;180,55;162,6;199,63;153,71;189,45;177,71;156,44;125,32;166,22;121,78;140,43;138,11;186,89
Centro;Toscana;SI;NonCap;489,75;435,38;427,36;552,1;389,97;425,59;320,37;405,06;339,8;333,44;292,88;345,8;335,48;313,92;276,26;376,37;332,66;419,17;347,59;461,63;391,36;453,19;392,33;484,49;474,6;486,77;440,18;537,96;455,89;547,51;466,11;573,26;463,04;513,15;515,36;598,48;389,59;383,33;464,18;652,21;529,58;663,02;558,81;714;710,85;788,87;660,67;760,23;644,62;629,78;530,23;768,52;591,09;688,04;580,63;735,01
Centro;Umbria;PG;cap;397,79;470,96;355,92;523,58;321,93;284,36;357,26;324,93;300,92;273,06;281,14;284,96;303,04;285,92;246,69;333,3;250,09;307,66;334,87;387,72;332,57;411,21;355,32;412,82;362,74;423,68;340,79;412,32;386,91;412,75;369;444,36;425,49;465,74;410,08;443,89;333,07;313,8;400,47;523,92;430,07;507,86;493,13;580,31;566,64;701,02;485,96;715,9;513,95;509,8;501,81;618,31;431,88;542;522,1;630,99
Centro;Umbria;PG;NonCap;946,43;1075,75;944,74;1118,77;811,09;802,95;662,32;784,18;686,61;744,7;609,8;727,69;713,8;789,78;607,85;786,9;637,15;828,17;799,09;964,2;800,71;993,6;883,12;936,17;821,55;975,95;862,17;881,23;844,95;914,59;856,18;1095,2;883,33;992,05;928,26;1125,78;799,03;842,24;921,44;1278,71;1118;1369,58;1290,83;1401,95;1423,1;1713,79;1357,8;1477,88;1202,01;1318,53;1261,89;1462,32;1177,02;1329,86;1235,57;1525,62
Centro;Umbria;TR;cap;391,2;346,38;319,48;454,08;302,72;256,21;201,88;219,04;175,42;244,85;182,48;242,32;235,35;236,87;171,97;193,61;159,03;241,19;172,99;221,99;221,5;275,47;214,77;253,18;269,86;247,23;180,59;191,4;222,23;296,8;225,32;250,74;245,33;301,28;257,62;288,18;205,57;206,18;267,74;342,26;324,2;380,6;327,48;406,85;356,46;473,77;322,45;375,99;313,47;317,48;300,41;395,05;273,42;348,31;300,45;426,05
Centro;Umbria;TR;NonCap;259,4;272,61;250,62;303,99;222,94;205,81;203,56;184,85;149,53;191,5;168,09;199,3;185,82;162,52;172,64;180,85;156,11;166,93;171,58;173,17;164,18;190,07;198,89;183,79;160,48;203,38;197,85;239,34;215,6;247,52;205,11;228,57;211,84;262,25;231,31;260,4;173,54;208,19;242,27;311;262,43;360,18;319,71;368,45;375,62;377,64;311,98;347,11;314,06;353,7;268,2;338,86;268,02;356,72;298,38;375,69
Sud;Abruzzo;AQ;cap;61,5;72,57;59,74;254,34;101,64;95,06;102,11;103,5;62,78;127,16;72,28;85,78;105,18;90,83;92,78;94,34;94,65;105,25;122,94;140,15;131,37;119,34;104,51;130,98;98,42;113,38;124,71;134,51;123,22;133,79;113,74;175,36;136,18;151,77;143,45;148,42;117,38;134,78;154,24;197,51;156,55;195,68;173,27;217,4;170,24;230,49;191,51;211,6;180,11;185,49;165,67;222,7;176,95;195,98;258,75;271,58
Sud;Abruzzo;AQ;NonCap;570,11;572,69;536,14;781,21;452,01;494,34;444,56;569,75;379,07;447,57;349,45;456,7;359,66;344,27;330,45;451,91;348,1;381,53;370,58;561,74;449,99;454,4;446,98;528,47;374,99;437,2;409,38;560,54;422,23;442,44;418,71;609,77;419,77;497,81;466,62;675,53;394,66;325,35;637,02;814,14;562,75;713,11;737,33;1065,43;818,32;936,69;678,44;1057,36;714,24;815,81;719,21;1065,08;702,61;805,01;717,37;1227,42
Sud;Abruzzo;CH;cap;88,91;135,89;119,69;145,7;95,8;120,25;67,62;102,38;74,1;85,48;91,59;63,19;77,36;59,83;56,92;84,14;62,75;80,82;78,28;86,86;66,42;97,42;85,72;72,75;92,8;95,04;82,51;93,63;70,64;105,89;75,93;103,44;86,66;84,3;104,71;131,77;81,5;59,45;94,62;108,36;113,83;133,5;118,54;108,97;137,01;134,45;130,9;147,03;142,33;167,68;137,1;145,35;130,55;124,96;187,87;205,31
Sud;Abruzzo;CH;NonCap;651,5;756,59;706,64;828,59;522,22;573,17;521,83;589,63;483,05;555,51;456,57;576,84;443,45;469,88;427,86;567,74;441,67;519,03;590,56;552,62;576,12;643,86;580,05;644,34;513,8;616,95;576;701,64;527,81;673,16;629,76;726,3;649,53;673,05;627,19;714,71;486,21;502,18;742,44;826,32;699,66;880,4;930;1049,75;782,29;1124,78;901,76;964,63;804,61;854,45;773,73;1029,98;795,56;964,85;846,98;1177,42
Sud;Abruzzo;PE;cap;358,8;348,59;264,79;443,83;245,45;270,06;207,73;252,88;177,43;214,03;221,63;214,23;190,2;198,61;189,83;204,06;188,59;216,58;237,08;233,77;253,53;300,98;221,08;293,6;252,3;280,88;250,31;321,14;247,47;311,71;268,86;293,23;289,12;291,19;272,8;363,96;223,58;217,89;280,86;352,76;320,5;398,67;343,76;424,18;388,87;452,86;370,36;404,52;371,88;332,46;333,87;435,28;341,9;416,38;379,24;590,88
Sud;Abruzzo;PE;NonCap;427,52;497,41;419,15;516,1;325,59;321,61;300,24;292,51;250,69;314,69;273,84;283,17;270,4;286,59;285,51;309;229,59;321,8;277,83;356,1;275,97;391,46;302,45;352,4;296,97;332,14;362,93;416,2;293,61;348,41;315,72;456,9;317,23;387,29;334,02;401,68;292,29;266,82;370,6;428,18;370,75;500,37;483,49;553,52;462,51;546,08;520,56;522,71;486,26;473,49;435,56;530,18;404,19;537,29;456,7;576,94
Sud;Abruzzo;TE;cap;102,75;133,86;120,78;157,23;108,42;86,67;73,05;91,47;74,83;81,83;83,86;69,7;63,07;77,59;89,28;108,17;64,36;90;67,39;73,43;77,65;107,91;90,2;110,95;63,12;81,75;88,06;81,5;65,52;94,56;78,44;75,47;84,37;97,78;84;127,53;128,23;72,15;96,33;120,61;95,58;120,67;116,53;113,25;129,28;139,52;109,36;133,17;101;87,56;94,12;123,01;87,81;116,43;112,18;165,98
Sud;Abruzzo;TE;NonCap;614,8;748,56;541,94;756,72;447,32;524,61;446,83;487,23;380,88;435,24;413,47;482,32;410,73;428,57;402,4;460,83;435,47;416,43;448,69;512,77;478,24;581,64;463,48;511,51;458,45;577,39;513,56;589,89;539,56;637,16;528,92;655,25;534,81;644,54;605,36;747,07;433,95;434,36;637,95;764,72;719,96;914,35;791,25;936,88;809,09;1096,86;793,01;925,76;673;857,46;707,72;938,03;758,91;902,99;788,75;1163,05
Sud;Basilicata;MT;cap;136,51;106,84;59;117,01;107,51;108,88;78,96;97,89;103,8;100,56;86,1;103,58;84,16;89,05;89,71;128,29;115,76;139,57;114,76;168,71;162,2;157,22;142,24;206,21;123,72;160,08;142,33;271,77;141,17;155,48;127,84;164,6;153,44;122,05;150,76;165,25;127,63;137,04;113,93;194,67;163,59;175,28;133,39;159,47;171,86;244,63;130,24;183,32;138,14;165,13;118,91;158,67;131,31;141,32;145,38;176,2
Sud;Basilicata;MT;NonCap;249,9;336,83;278;367,57;240,2;314,42;220,2;229,07;202,47;193,35;190,13;201,81;171,58;192,56;171,29;235,49;208,75;198,49;197,42;211,02;193,26;269,63;214,42;243,57;225,78;229,41;204,56;258,97;187,36;230,63;212;263,14;194,91;258,94;231,12;294,66;190,43;187,05;257,41;296,33;215,53;283,77;298,38;333,38;217,54;319,96;293,66;355,41;274,2;317,94;276,93;309,84;279,21;291,79;248,91;328,99
Sud;Basilicata;PZ;cap;103,45;116,21;83,02;133,94;67,15;119,8;99,72;96,85;94,87;99,15;107,6;89,24;89,05;85,12;96,78;92,12;62,42;98,29;143,77;125,64;111,01;96,22;112,31;94,37;86,59;101,6;89,22;104,37;94,77;97;99,2;122,88;93,89;152,8;110,3;112,51;65,59;86,04;104,8;146,04;126,15;114,9;110,13;124,71;131,46;187,53;154,11;152,68;141,82;113,3;101,46;167,61;106,38;155,55;112,66;148,71
Sud;Basilicata;PZ;NonCap;390,94;419,14;388,75;506,98;312,81;386,66;319,37;373,52;293,05;297,29;351,91;364,1;295,62;304,76;305,91;357,64;252,27;320,95;360,5;443,21;354,28;367,59;384,29;389,13;322,06;385,58;393,02;470,49;299,17;350,68;369,78;445,44;354,09;390,44;368,19;519,63;219,85;197,61;404,91;453,95;359,28;397,51;479,89;595,89;458,15;516,02;520,54;548,77;440,79;455,01;430,06;555,15;379,53;444,23;450,77;509,4
Sud;Calabria;CS;cap;151,54;188,33;158,46;150,63;142,76;129,16;89,06;108,8;106,72;113,07;93,19;94,94;92,89;136,64;118,63;129,58;107,53;141,61;115,08;102,56;132,3;168,72;131;153,62;152,25;173,37;128,37;152,65;152,21;143,33;137,56;166,12;158,8;181,41;148,33;161,55;119,87;97,03;114,66;162,92;153,06;189,38;169,28;150,12;177,35;258,35;160,03;210,11;173,29;183,15;168,92;191,13;156,83;173,8;145,87;281,11
Sud;Calabria;CS;NonCap;1278,95;1386,27;1464,04;1580,77;971,71;1054,01;984,54;1098,46;822,13;969,1;915,19;1120,91;782,29;824,1;838,85;920,98;763,61;840,55;933,59;991,09;825;944,24;913,16;1213,88;950,16;1142,4;994,01;1190,9;929,3;1113,12;1024,84;1226,94;923,48;1176,48;1178,11;1230,51;868,87;677,88;1343,99;1424,43;1156,45;1462,12;1609,14;1704,24;1400,48;1706,42;1645;1837,01;1477,82;1755,84;1610,78;1953,45;1491,54;1793,74;1638,35;1868,51
Sud;Calabria;CZ;cap;163,36;206,31;170,45;200,88;151,8;123,84;117,43;135,17;113,11;129,99;98,19;140,09;101,58;128,39;119,69;148;115,84;116,9;150,39;133,29;131,46;170,17;143,48;154,22;144,7;174,71;123,22;176,25;140,88;209,94;210,4;182,2;175,28;207,82;168,89;198,88;150,29;104,94;160,03;202,2;195,6;211,56;172,11;200,64;222,56;271,33;182,05;218,27;148,91;204,2;189,25;196,39;187,79;176,24;219,61;241,6
Sud;Calabria;CZ;NonCap;435,06;463;449,22;620,2;358,98;411,26;435,14;402,91;316,08;371,09;407,68;329,32;289,61;333,62;325,06;322,37;222,52;310,03;335,98;369,55;301,38;421,73;383,56;394,07;306,37;391,61;404,97;445,09;384,13;380,32;436,34;476,35;389,5;443,79;436,73;484;321,3;233,88;449,01;558,15;430,4;580,8;599,87;633,61;552,39;621,75;571,07;647,28;506,98;610,89;581,33;648,55;537,26;600,34;575,16;666,87
Sud;Calabria;KR;cap;106,76;121,72;81,84;90,86;80,63;106,9;90,66;77;51,73;106,86;97,08;69,46;95,09;50,37;63,59;59,99;61,57;64,32;61,81;89,77;95,72;93,5;70,94;99;61,53;82,73;90,23;113,2;106,25;87,58;79,34;93,29;99,43;102,98;109,31;117,22;95,23;62,34;96,5;84,06;130,25;116,82;114,52;122,59;119,07;102,84;127,1;118,88;107,96;133,07;111,42;133,53;145,32;122,34;98,79;115,59
Sud;Calabria;KR;NonCap;131,64;145,65;164,1;153,89;106,88;112,91;141,69;125,78;114,38;96,36;102,21;144,79;96,39;110,23;137,63;133,11;80,4;84,4;143,38;142,78;99,08;109,03;104,46;114,51;85,69;128,71;143,54;119,85;107,01;119,24;136,75;131,6;95,69;117,05;165,13;125,37;86,74;77,71;180,36;180,58;142,68;175,29;187,05;196,41;160,24;209,85;238,13;239,07;189,85;220,55;186,86;227,16;180,11;190,98;223,53;205,65
Sud;Calabria;RC;cap;290,26;277,77;226,46;349,53;289,73;454,07;293,94;318,07;195,61;283,71;199,61;244,94;288,54;212,68;220,38;256,13;209,68;243,85;246,84;235,62;228,58;230,28;195,49;199,76;212,54;254,59;225,79;251,91;215,17;278,22;217;231,6;218,29;231,81;189,14;264,32;169,76;166,69;231,78;271,22;229,36;291,19;270,11;337,92;242,94;385,37;262,71;291,27;278,22;277,57;235,84;329,38;276,4;250,52;237,23;323,49
Sud;Calabria;RC;NonCap;447,09;469,37;437,9;496,57;312,59;412,7;391,12;376,12;294,6;334,71;329,48;343,99;249,65;292,31;312,51;349,85;286,62;296,86;345,08;344,91;249,9;364,03;383,42;405,11;361,31;354,27;322,88;387,11;316,15;323,93;370,92;431,24;305,05;372,4;370,61;396,72;260,06;207,93;448,34;433,37;400,28;448,94;502,84;547,67;409,45;492,69;490,61;609,86;455,86;523,19;570,16;580,79;452,69;494,07;549,17;618,32
Sud;Calabria;VV;cap;50,92;60,25;66,84;68,26;71,75;59,23;43,02;56,51;34,98;52;47,31;49,29;32,33;48,06;30,63;49;32,59;55,17;43,04;34,5;34,16;50,5;42,42;40,47;40,25;59,64;57,75;53,75;42,25;53,83;53,79;52,82;45,38;48;55,57;88,74;32,9;25;67,49;72,99;38,63;74,25;41,84;59;52,97;68,07;45,89;57,19;44,25;62,63;62,78;50,37;48,03;65,83;46,33;74,57
Sud;Calabria;VV;NonCap;231,91;193,52;242,27;261,99;142,23;201,92;181,49;188,05;136,07;175,51;180,39;232,72;113,67;143,4;183,31;171,82;141,56;139,93;185,64;189,18;149,8;175,32;183,64;190,02;163,3;176,06;218,46;194,42;152,58;200,31;186,25;204,11;148,02;187,11;188,33;231,45;138,53;80,01;196;188,48;190,09;203,33;247,73;301,26;232,51;285,77;257,36;286,38;231,75;256,25;210,7;334,61;252,44;241,4;227,05;247,17
Sud;Campania;AV;cap;110,96;111,88;125,53;134,69;74,04;88,69;65,55;72,23;69,86;88,1;76,08;59,2;62,52;82,13;60,34;71,06;59,39;83,06;57,43;91,13;81,31;83,95;100,68;91,48;79,82;91,08;75,01;111,07;65,31;97,94;96,62;108,58;77,25;106,99;81,08;100,83;71,18;57,83;68,36;98,71;100,46;135,65;106,58;107,17;117,11;117,69;100,18;137,74;94,43;94,49;86,81;133,63;109,22;127,55;93,5;123,06
Sud;Campania;AV;NonCap;518,4;577,77;471,4;639,37;402,45;471,58;405,1;472,93;374,07;411,16;344,8;416,64;355,2;410,63;349,44;411,45;357,41;405,9;380,34;444,45;346,87;404,2;408,85;459,08;394,35;446,03;417,88;527,21;395,63;450,45;437,41;551,38;437,07;464,43;369,98;510,29;345,86;312,74;513,51;534,04;490,05;598,78;561,63;683,99;573,91;646,37;585,28;716,75;504,06;573,24;565,43;738,34;527,18;676,61;598,18;656,7
Sud;Campania;BN;cap;93,5;124,41;92,6;148,17;71,01;84,62;93,05;89,27;41,46;73,92;55,89;65,16;81,93;80,8;96,29;100,11;87,17;95,63;72,19;88,49;94,85;85,97;97,45;126,47;98,99;120,4;63,17;113,12;87,5;125,66;74,79;100,75;113,17;120,7;94,38;155,26;75,52;89,91;131,73;107,26;129,74;116,54;117,94;167,09;154,79;203,36;124,65;139,34;119,56;139,57;105,68;146,65;114,25;156,5;129,33;157,91
Sud;Campania;BN;NonCap;250,83;316,59;257,75;305,49;224;275,65;240,66;289,65;225,45;236,68;235,6;224,44;207,29;220,69;188,24;241,85;199,99;199,11;236,96;228,67;207,26;251,46;236,71;259,08;205,32;231,36;218,39;273,29;189,91;273,56;234,09;271,96;230,01;269,4;215,16;294,67;173,05;163,23;256,28;290,67;304,73;316,26;316,75;378,52;328,91;378,37;293,52;391,13;316,33;331,25;287,92;371,94;290,3;328,6;311,24;463,54
Sud;Campania;CE;cap;144,42;161,9;119,97;174,3;128,39;128,78;82,64;101,47;78,28;114,22;91,6;110,56;105,32;104,59;103,04;102,2;102,38;96,08;129,36;137,17;116,25;175,18;111,07;136,16;146,64;156,6;147,96;162,19;155,7;206,83;150,55;161,48;168,35;209,61;141,42;186,3;128,7;131,44;156,86;195,49;197,01;246,48;188,01;249,57;201,93;259,31;181,71;186,19;172,72;213,16;170,75;197,73;188,22;213,82;194,69;260,71
Sud;Campania;CE;NonCap;1300,25;1479,67;1078,59;1423,28;1002,32;1102,9;814,25;1068,15;825,75;981,27;770,53;849,08;841,22;862,03;809,26;1009,25;796,64;986,85;784,06;1089,57;962,44;1111,86;887,01;1129,05;1048,48;1193,56;971,3;1246,58;1110,98;1170,13;1056,29;1400,62;1169,3;1261,66;1021,34;1316,1;982,2;899,78;1179,82;1557,81;1420,29;1733,7;1530,57;1868,07;1525,76;1888,03;1537,19;1870,78;1724,27;1705,57;1475,7;1843,51;1499,67;1775,59;1425,11;1992,64
Sud;Campania;NA;cap;1613,14;1785,15;1307,21;1918,5;1454,23;1529,5;1281,43;2282,06;1643,72;1537,18;1043,94;1297,17;1242,03;1461,95;1125,5;1478,91;1287,99;1474,88;1369,58;1631,81;1583,91;1837,25;1399,16;1842,09;1662,76;2088,73;1501,73;1920,75;1857,21;2141,52;1556,02;2055,78;1831,08;2072,03;1587,14;1947,35;1478,35;1331,7;1590,15;1944,62;1923,65;2224,92;1767,07;2190,57;2100,09;2297,24;1719,65;2209,56;1958,22;2174,54;1687,82;2161,63;1874,92;2158,55;1635,77;2125,51
Sud;Campania;NA;NonCap;2449,86;2748,91;2036,45;2831,31;2021,27;2187,17;1754;2260,6;1785,13;2042,23;1582,17;2045,94;1868,75;2075,22;1677,75;2170,49;1939,54;2183,57;1814,53;2526,99;2282,87;2766,86;2261,85;2758,37;2564,45;3034,29;2336,65;3116,93;2838,76;3021,31;2477,6;3144,75;2994,76;3237,45;2513,1;3183,85;2414,71;2110,98;2664,65;3142,08;3107,38;3685,53;3005,94;3768,79;3451,63;3998,68;2937,56;3892,45;3246,97;3466,86;2799,73;3761,24;3158,21;3618,55;2794,4;3960,5
Sud;Campania;SA;cap;226,79;254,14;175,27;301,67;214,11;206,58;157,38;254,6;186,99;202,69;182,87;235,87;229,66;217,85;178,3;222,63;243,66;243,33;246,85;258,83;218,28;302,24;232,32;283,84;254,05;324,99;236,76;306,48;338,58;300,61;265,57;351,49;344,18;299,77;244,73;345,46;231,45;203,69;238,15;301,36;279,7;323,61;296,75;325,5;277,19;392,34;293,13;307,29;287,06;370,05;279,96;393,29;275,83;337,55;270,82;296,62
Sud;Campania;SA;NonCap;1332,89;1482,01;1141,77;1596,13;1168,75;1281,59;946,92;1177,69;1026,12;1036,5;1002,85;1066,26;973,34;1137,15;990,79;1184,65;1086,5;1163,85;1065,51;1305,57;1173,05;1485,6;1242,8;1400,92;1354,56;1533,19;1265,57;1579,53;1351,94;1574,38;1243;1618,33;1451,63;1616,38;1302,09;1609,71;1126,31;1163,53;1494,51;1814,76;1647,16;2044,09;1637,3;2070,25;1842,71;2154,72;1790;2122,31;1716,29;1908,64;1642,55;1999,67;1715,06;1931,44;1659,17;2251,97
